product_id,product_name,aisle_id,department_id,ndbno
658,Keebler Sandies Cashew 12.8 Oz,61,19,45256040 
659,Zero Strawberry Lemon,115,7,45255210 
660,Foldit Flatbreads Artisan Rosemary & Olive Oil,128,3,45126518 
661,Sweet Lemon Rain Dance Bar,48,14,45241391 
663,Pico De Gallo,67,20,45283821 
664,Cream Style Corn,81,15,11497 
665,Imitation Crabmeat,15,12,45293072 
666,Whole Wheat Loaves,112,3,18235 
669,The Santa Cruz Burrito,38,1,45025662 
670,"Coconut Drink, Vanilla",91,16,45373881 
671,Vegan Shells & Creamy Sauce Mac & Cheese Macaroni & Cheese Organic,4,9,45360740 
672,Double Berry Cheesecake,37,1,45281889 
673,Chicken Base,69,15,45195656 
675,"Thin Cakes, Puffed Multigrain",78,19,45036340 
677,Peach Aloe Vera Drink,98,7,45152053 
678,Original Minis Pretzel Chips,107,19,45311728 
681,Whole Wheat Mini Toasts,78,19,45258189 
683,Town House Sea Salt & Olive Oil Flatbread Crisps,78,19,45128118 
684,Organic Elmo Vegetable Soup,69,15,45278895 
685,Organic Porcini Mushroom Risotto,4,9,45316084 
687,Cocktail Time Hummus,67,20,45142131 
688,Sausage Gravy & Biscuit,52,1,45170592 
690,Vegetable Hearty Garden Soup,100,21,45307194 
691,Organic Promise Strawberry Fields Cereal,121,14,45102609 
692,Skirt Steak,122,12,45367629 
693,Tropical Brain Toniq,64,7,45330869 
694,Greek & Chia Blood Orange Yogurt,120,16,45015552 
695,Diet Dr Pepper Bottles,77,7,45318971 
697,Quick Cooking Steel Cut Oats,130,14,45323194 
699,Sugo Rosa Pasta Sauce,9,9,45262030 
700,Jet Fuel Dark Roast Whole Bean Coffee,26,7,45267476 
701,Blueberry Blast Bar,3,19,45163165 
702,Cheese Spread Port Wine,2,16,45286791 
703,Traditional No Fat Refried Beans,59,15,45198182 
705,Fajita Flour Tortillas,128,3,45104784 
709,Soft Eating Mango Flavor Liquorice,45,19,45018594 
710,Garlic Barrel Pickles,110,13,45036935 
711,Vegetarian Brown  Gravy Mix,5,13,06118 
712,Direct Trade El Diablo Dark Roast Whole Bean Coffee,26,7,45014506 
714,Breakfast Blend Light Roast K-Cup Packs,26,7,45140200 
718,Traditional Chicken Tuscany Soup,69,15,45313482 
720,Artisan Spiced Pecan Turtle Ice Cream,37,1,45276677 
721,Sweet Chai of Mine Chai Tea Bags,94,7,45149279 
723,Movie Theater Butter Pop Corn,23,19,45153874 
725,Ceylon Cinnamon,104,13,45220621 
726,Gluten-Free Boom Chicka Pop Sweet & Spicy Popcorn,23,19,45370398 
728,"Wraps, Turmeric",128,3,02043 
729,Superfood Bar Goji Acai Organic,3,19,45275924 
731,Wild Mushroom Vegetarian Quarter Loaf,14,20,45084363 
733,Cinnamon Pop'ettes,61,19,18262 
734,Salame All Natural Uncured Pepperoni,96,20,45253611 
735,Four Cheese Pizza Frozen Sandwiches,129,1,45245440 
736,"Beer, IPA",27,5,45281471 
737,100% Whole Wheat Flour Burrito Tortillas,128,3,45010918 
738,Almond Breeze Unsweetened Almond Coconut Milk Blend,91,16,45237480 
739,Gourmet Australian Style Liquorice,45,19,45213575 
740,Celery Heart,123,4,45279213 
741,Bean Threads,66,6,45066591 
742,Organic Raw Coconut Aminos,72,13,45239478 
743,Pepperoni Party Pizza,79,1,45318534 
744,Organic Four Bean Feast Baby Food,92,18,45030659 
745,Complete Funfetti Buttermilk Pancake & Waffle Mix,130,14,45021294 
747,Xylitol Sweetener,17,13,45315787 
748,Romaine,123,4,45254958 
749,Dark Chocolate Bar 68% Cacao,45,19,45209310 
750,Marble Cake Slice,8,3,45207731 
752,Tomatillos Tomatoes,30,6,11954 
753,Milk Chocolate Toffee Bits,17,13,45338164 
755,Skim Milk sharp Cheddar Cheese Singles,21,16,45209616 
756,Malt Vinegar & Sea Salt Kettle Cooked Potato Chips,107,19,45370941 
757,Premium Deli Hard Salami,96,20,45182878 
758,No Sugar Added The Original Fudge Pops,37,1,45085901 
760,Cracker Trio Selected Favorites,78,19,45319410 
762,100% Columbian Coffee,26,7,45158964 
763,Lemonade Flavor Drink Mix,90,7,45051293 
764,Classic Butter Microwave Popcorn,23,19,45155999 
766,Refried Beans Vegetarian,30,6,16171 
767,Organic Fiber Fruit Blend,116,1,45216684 
768,Nacho Grain-Free Tortilla Chips,100,21,19057 
769,Sliced American Cheese,21,16,45289931 
771,Butter Flavor Pan Popcorn,23,19,45151078 
772,Deluxe White Cheddar & Bacon Macaroni & Cheese Dinner,4,9,45036291 
774,Organic 100% Whole Wheat Rigatoni,131,9,45325375 
775,Organic Dried Cranberries,117,19,45177644 
776,Fruit Salad Gummi Candy,45,19,45373178 
777,Teensy Fruits Baby Fruit Snacks Berry,92,18,45320859 
778,All Natural Homestyle California Lemon Limeade,31,7,45238811 
780,Breadstick,112,3,45178684 
781,Organic Shredded Mild Cheddar,21,16,45098296 
782,"85% Lean, 15% Fat Ground Turkey (013021)",49,12,05668 
784,Organic Vegetable Tray,83,4,45344976 
785,Get Lost Weight Loss Tea,94,7,45332433 
788,XXX Acai Blueberry Pomegranate,64,7,45239637 
790,Garbanzo Beans,59,15,45352552 
791,Creamy Chocolate Sugar Free Powder Coffee Creamer,53,16,45246011 
792,Organic Pasteurized Apple Juice,98,7,45163049 
793,Organic Spinach Quinoa Powermeal Bowl,123,4,45109719 
794,Pad Thai Rice Noodles,66,6,45026945 
796,Chocolate Reese's Peanut Butter Cup Creme Oreo,61,19,45334910 
799,Fresh Cut Specialties Cut Golden Wax Beans,81,15,45279794 
800,Organic Classic Caraway Kraut,110,13,45099025 
802,Organic Super Berry Juice,31,7,45355561 
803,Heirloom Boysenberries,116,1,09057 
804,Ratatouille,100,21,45330635 
806,100% Cranberry Juice Blend,98,7,45239881 
807,For Chicken Marinade,5,13,45136788 
808,Wild Raspberry Hibiscus Caffiene Free Herbal Tea Bags,94,7,45356317 
809,Bolani Pumpkin Filled Flatbread,13,20,45359613 
810,Organic Honey Mustard,72,13,45353727 
812,Healthy Grains Oats & Honey Clusters with Toasted Coconut Gluten Free,57,14,45085680 
813,Spinach Pesto,9,9,45316227 
814,Trix Cotton Candy Yogurt,120,16,45149229 
815,Orange Flavored Sports Drink,64,7,45135828 
817,3rd Foods Chicken Noodle Dinner,92,18,03025 
818,Micro Craft Beer,27,5,45166131 
820,Vanilla Almond Butter Squeeze,88,13,45123331 
822,Spicy Jalapeno Ranch Popcorn,23,19,45163001 
824,Flourless Chocolate Truffle Cake,8,3,45209894 
826,Original No-Stick Cooking Spray,19,13,45334615 
827,Albacore Chunk White Tuna in Water,95,15,45111533 
829,Compleats Good Mornings Bacon Breakfast Scramble,4,9,45080499 
830,Skinny Wheat Buns,112,3,45160586 
831,All Natural Premium Cornish Hen,34,1,45362335 
833,Hearts Assortment,45,19,45272843 
834,Single Classic Canned Meat,59,15,07045 
836,Sliced Onion Bagels,93,3,45170504 
837,California Merlot,28,5,45362380 
838,"Goat Cheese, Spreadable, Breakfast, Fig",51,13,45180195 
839,Glass Bottles,77,7,45369405 
840,Coco Joe Pumpkin Seeds,117,19,45085893 
841,Thick Cut Italian 7-Herb Blend Crispbreads,78,19,45269319 
842,Sugar Free Fruit Juicy Red Drink Mix,90,7,45258802 
844,Polska Kielbasa,106,12,45205117 
847,Gluten Free Sugar Cookie Mix,105,13,45342339 
849,Blueberry & Banana Tiny Fruits Freeze Dried Snacks,92,18,45077228 
850,Crunchy & Soft Taco Dinner Kit,30,6,45311425 
851,Chile Con Queso Potato Crisps,107,19,45354923 
852,Light String Cheese,21,16,45104748 
853,Crunchy Granola Bars Variety Pack,48,14,45278023 
854,Traditional Red Miso,66,6,45316480 
855,Clamato Chelada Beer,27,5,45250259 
856,Asiago Cheese Bread,21,16,45317066 
857,Grilled Asparagus,123,4,45167201 
858,"Pomegranate Coconut Sparkling Probiotic Drink, Organic",31,7,45237715 
860,Chicago Steak & Chop Cracked Pepper & Garlic Blend,104,13,45202094 
862,Unsweetened Original Organic Soy Non-Dairy Beverage,91,16,45343394 
863,ArtiHearts Fresh Grilled Artichokes,123,4,45104340 
866,Flavor & Fiber Banana Walnut Bar,3,19,45031121 
869,Organic Mango Mania ZFruit and Veggie Rope,3,19,45090719 
870,Just Fruit Salad,50,19,45352718 
872,Power Greens,31,7,45047297 
873,Graduates Lil' Meals Spaghetti Rings In Meat Sauce,92,18,03216 
874,Cherry Pie,8,3,18444 
875,Ginger Berry Kombucha,31,7,45165923 
877,Ultra-Filtered Whole Milk,84,16,45351386 
880,Organic Smooth Move Chamomile Laxative Tea Bags,94,7,45370821 
882,Fingerling Potato,83,4,45328663 
883,Peanut Butter Chocolate Chip Bar,3,19,45265256 
884,Dried Parsley Flakes,104,13,11625 
885,Lunchmakers Pizza Pepperoni with Nestle Crunch Bar,13,20,45163267 
886,Whole Grain Salad with Roasted Pecans & Mango Vinaigrette,1,20,45246243 
889,Oatnut Bread,112,3,45338854 
890,Organic Diced Tomatoes,81,15,45281089 
891,Liquid Water Enhance Ice Van Java,100,21,45245298 
892,White Tea Lavender Probiotic Kefir Water No. 2,94,7,45195462 
894,Greek 100 Calories Vanilla Fat Free Yogurt,120,16,45272013 
895,YoKids Squeeze Organic Blueberry Blue Yogurt,120,16,45134842 
898,Saucy Ginger Mandarin Dressing,89,13,45141045 
899,Colby Jack Cheese Slices,21,16,45174536 
900,"Fava Crisps, Santa Barbara Ranch",107,19,45032250 
901,Dark Chocolate Peanut Candy,45,19,45117500 
902,"Baked Rice Crisps, Sour Cream & Wasabi, Medium",78,19,45022646 
903,Gluten Free Sugar Cones,103,19,45280101 
904,"Tofu, Gluten Free, Garlic Pepper",14,20,45080938 
907,Premium Sliced Bacon,106,12,45116662 
908,Onion & Herb Salt-Free Seasoning Blend,104,13,45089107 
910,Nutri-Grain Harvest Hearty Breakfast Bars Country Strawberry,48,14,45294107 
911,"Protein Shake, Organic, Banana Creme",64,7,45332481 
912,Mushroom Stems & Pieces in Water,81,15,45121166 
913,Dry Pasta Lasagne,131,9,45064896 
916,Majestic Roast Ground Coffee,26,7,45103648 
917,All Time Great's Candy Assortment,45,19,45355274 
918,Light Brie Soft-Ripened Cheese Mini-Wheel,2,16,45106060 
919,Apricot Fruit Roll,50,19,45208194 
920,Coconut Yogurt,120,16,45267965 
921,Black Salt Caramel Dark Chocolate Bar,45,19,45112456 
922,Chipotle & Roasted Garlic Seasoning,104,13,45060908 
923,Country Fresh Old Fashioned Horseradish,88,13,45086897 
925,Southern Style Diced Hash Brown Potatoes,129,1,45212160 
926,Crispy Thin Crust White Pizza,79,1,45047238 
927,"Cabernet Sauvignon, Central Coast, 2011",28,5,14097 
928,Chunky Classic Chicken Noodle Soup,69,15,06395 
929,New England Clam Chowder Condensed Soup,69,15,06030 
932,Vegetable Pie In A Pocket Sandwich,38,1,45232661 
933,Roarin' Waters Wild Cherry Water Beverage,98,7,45343734 
934,Mini Pre-Sliced Blueberry Bagels,93,3,45177510 
935,Premium Apple Juice,98,7,45223152 
936,Butterfinger Smooth & Crunchy Peanut Butter Cups,45,19,45265304 
937,Buffalo Style Chicken Strips,129,1,45253609 
939,Annie's Bunny Fruit Snacks Variety,50,19,45312140 
941,Smoked Atlantic Nova Salmon,15,12,45225798 
942,Echinacea & Elderberry Organic Herbal Tea,94,7,45272966 
944,Vanilla Orange Swirl Ice Cream,37,1,45272357 
945,Fruit Punch Juice Drink,98,7,14405 
946,Seasonal Oikos Greek Yogurt,120,16,01276 
947,Cracker Crunchers Bologna with Nestle Butterfinger Bar LunchMakers,13,20,19069 
950,Toll House Ultimate Chocolate Peanut Butter Deluxe Cookie Dough,105,13,45293675 
952,"Flaxseed Meal, Whole Ground",17,13,45291703 
953,Plain Fat Free Yogurt,120,16,45193815 
954,Simple White Down East Crackers,78,19,45121595 
955,Cheddar Chex Mix,125,19,45312274 
959,Chicken & Vegetable Stir Fry Café Steamers,38,1,45366470 
960,Villager Ipa,27,5,45258116 
961,Grape Sunflower Butter Sunwiches,13,20,45316570 
962,Organic Roasted Garlic Vinaigrette Dressing Organic,89,13,45015454 
963,Unsalted Beef Broth,69,15,45317959 
966,Pear Hard Cider,27,5,14250 
967,Gluten Free Soft & Chewy Snicker Doodle Cookies,8,3,45087682 
969,Petite Green Peas,116,1,45123073 
971,Chicken Alfredo with Rotini,38,1,45059113 
972,Linguine No 7 Pasta,131,9,45283081 
974,Organic 54% Cocoa Dark Chocolate Bar,45,19,45370548 
975,Creamy Vanilla Soy Milk Frozen Dessert,37,1,45354993 
977,Deli Spicy Brown Mustard,72,13,45085372 
978,Mallow Oats Cereals,121,14,45042628 
981,Garlic Naan,128,3,45365730 
982,Aged Gouda Cheese,2,16,45265445 
983,Strawberry Pomegranate,3,19,45130965 
985,Peanut Butter Bars,3,19,45252760 
986,Crushed Pineapple in 100% Juice,99,15,45100789 
988,Cranberrry  Almond Soft & Chewy Granola Bar,3,19,25038 
989,Chapatti Chicken Tikki Masala Wrap,38,1,45222042 
990,Diced Pancetta,96,20,45264172 
991,Red Sweet Mini Pepper,100,21,11821 
992,Thin Crust Pepperoni & Pesto Pizza,79,1,45121145 
993,Mild Diced Tomatoes with Green Chilis,81,15,45104018 
994,Shake n Pour Buttermilk Pancake Mix,130,14,45313740 
995,Sausage Smoked Sweet German Brand,106,12,45221358 
996,Honey Cinnamon Nut-Thins  Crackers,125,19,18173 
997,Mini Double Chocolate Ice Cream Bars,37,1,45082900 
998,Hot Chopped Green Chili,104,13,45286014 
999,Original Organic Ville BBQ Sauce,5,13,45311000 
1000,Apricots,18,10,45099221 
1001,Unseeded Plain Rye,112,3,45360319 
1002,All Natural Stevia Liquid Extract Sweetener,17,13,45039394 
1003,Organic Turkey Bone Broth,5,13,45353842 
1005,China Green Tips Green Tea,94,7,45104147 
1006,Philadelphia Cream Cheese,108,16,45140887 
1007,Baby Cookies Apple + Ginger,92,18,45268219 
1008,Red Rice Crackers,78,19,45180606 
1011,Cranberry Grape Cocktail,98,7,45281403 
1012,Black Tea English Breakfast K-Cups,94,7,45012197 
1014,Junior Juice Mixed Fruit Juice,98,7,45140895 
1015,Original Herbamare Infused Sea Salt,104,13,45323676 
1016,Classic Italian Grated Parmesan,89,13,01032 
1017,Strawberry Banana Juice,31,7,09531 
1018,Kids Organic Mashups Squeezable Fruit Strawberry Banana,92,18,45112541 
1019,Spicy Bbq Chicken Soup,100,21,45292647 
1020,"Penne Rigate, 100% Organic Einkorn",131,9,45081637 
1021,Ready to Eat Organic Flax Chia Blend,117,19,45022248 
1022,Marshmallow,88,13,19116 
1024,Milk + Vanilla Toddler Cookies,92,18,03112 
1025,Organic Fresh Basil,16,4,02044 
1027,Organic Old World Flatbreads Pizza Crust,128,3,45047094 
1028,Organic Oat Bread,112,3,18037 
1030,Hop Devil IPA,27,5,45330592 
1032,Fat Free Crumbled Feta,21,16,45338698 
1033,Rainbow Sherbet Ice Cream,37,1,45181674 
1035,Chamomile Citrus Caffeine Free Herbal Tea Artisan Whole Leaf Pouches,94,7,45277536 
1037,Golden Potato Buns,43,3,45102336 
1041,Buffalo Milk Butter,36,16,01108 
1043,Organic Broccolini,83,4,45182806 
1045,Non Alcoholic Caramel Coffee Creamer,53,16,45232522 
1046,Mediterranean Blend Steamers,116,1,45317250 
1047,Cinnamon Sugar Butter Tub,36,16,45268832 
1048,Yogurt Cheese with Probiotic,21,16,45347915 
1049,Special K Protein Chewy Granola Bars Almond Honey Oat,48,14,45244101 
1054,Greek Kefir Honey,120,16,45195489 
1055,Naturals Grilled Chicken Nugget,100,21,45288060 
1056,Roasted Garlic Mashed Potates,4,9,45287347 
1057,"Basil, Asiago & Pine Nut Pesto Ravioli",13,20,45025570 
1058,Pure Butter Shortbread Scottie Dogs,61,19,45040232 
1059,Signature French Vanilla Cake Mix,105,13,45121973 
1060,Black Cherry Premium Fruit Spread,88,13,45042094 
1061,Red Beans & Rice Cajun Sides,4,9,45088525 
1062,Fully Cooked Turkey Sausage Links,106,12,45355658 
1063,Extra Dark Chocolate Baking Chips,17,13,45291810 
1064,Greek Corner Blackberry & Raspberry Lowfat Yogurt,120,16,45038345 
1065,Freshmints,46,19,45141289 
1066,Chicken with Noodles Low Sodium Ready To Serve Soup,69,15,45050694 
1068,Pork & Duck Live Mousse With Port Wine Topped With Aspic,67,20,45221250 
1069,100% Oatnut Bread,112,3,45338854 
1070,Spicy Chicken Breast Patties,34,1,45286110 
1071,Pils,27,5,45261420 
1072,Mini Treats Pretzels,107,19,45330803 
1073,Carving Board Oven Roasted Turkey,96,20,45294749 
1074,German Bologna,96,20,45356167 
1075,Kandy Bars Fudge Krunch,37,1,45358475 
1076,Yellow Corn Taco Dinner Kit,30,6,45320727 
1078,French Vanilla Creme Protein Energy Bars,3,19,45102202 
1080,"Salad, Cobb",123,4,45202736 
1083,Reduced Fat Cheddar Cheese Slices,21,16,45025780 
1084,Light Ice Cream Vanilla,37,1,19088 
1085,Sazon Con Azafran,30,6,45007479 
1086,Jack's Special Salsa Medium Hot,51,13,45259043 
1087,Sunrise Crunchy Cinnamon Cereal,121,14,45029756 
1089,"Coffee, Gourmet, All-Purpose Grind, Medium, 100% Colombian, Decaf",26,7,45198575 
1090,Shells & Real Aged Cheddar Macaroni & Cheese,4,9,45061563 
1091,"Pennsylvania Woodlands, Mushroom Barley Soup Mix",69,15,45078066 
1093,Iced Peach Tea,94,7,45245544 
1094,Kids Strawberry Yogurt Tubes,120,16,45259183 
1095,Sesame Ginger Marinade,5,13,45237124 
1096,9.5 pH Super Hydrating Purified Water,115,7,45154268 
1097,Sonoma County Sauvignon Blanc,62,5,14134 
1098,Organic Blackberry Blend Juice,31,7,09043 
1099,Cuties Non Dairy Vanilla Frozen Dessert Sandwiches,37,1,45024902 
1100,Balanced Breaks White Cheddar with Sea Salted Roasted Almonds and Dried Cranberries,108,16,45113728 
1101,Seasonal Tamale,30,6,35147 
1102,Prepare And Serve Mashed Potatoes,4,9,11657 
1103,Hickory Smoked Turkey Breast,96,20,45213077 
1104,Plain Yogurt,120,16,45269537 
1106,Cranberry Almond Plus Antioxidants 1.4 oz Fruit & Nut Bars,3,19,45232318 
1108,Hummus Roasted Garlic,67,20,45097877 
1109,Gluten Free Crispy Battered Haddock,34,1,45139770 
1110,Broccoli Carrots Sugar Snap Peas & Water Chestnuts,116,1,45002252 
1111,Plain Pre Sliced Bagels,93,3,45283493 
1112,Peach Sparkling Energy Water,64,7,45190143 
1113,Original Buffalo Wings Seasoning Mix,5,13,45108070 
1114,Half And Half Guayusa And Juice,31,7,01049 
1115,Turkey Bologna,96,20,07011 
1117,Turkey Bacon,106,12,07254 
1118,Ginger Chia Kombucha,31,7,45165923 
1119,Street Tacos,42,1,45039778 
1120,All American Flame Grilled Veggie Burgers,42,1,45311442 
1123,Fruit Vegetable Mango Fruit Square,99,15,45164059 
1126,Estilo Casero Tostadas,128,3,45314643 
1128,Chocolate Chip Granola Bars,3,19,45239037 
1129,Organic Family Recipe Chocolate Chip Cookies,61,19,45347755 
1130,Gluten Free Garbanzo & Fava Flour,17,13,45041999 
1131,70% Dark Chocolate,45,19,45208681 
1132,Homestyle Chicken Noodle Soup Bowl,69,15,45313983 
1134,The Red ONe: Squished Fruit Smoothies,92,18,45361749 
1135,Yams Cut Sweet Potatoes In Orange Pineapple Sauce,81,15,45020549 
1137,Cerveza Especial Imported Beer From Mexico,27,5,45219669 
1138,Pork Tenderloin,7,12,45058907 
1139,Whole Wheat Fresh Stack Crackers,78,19,18235 
1140,Heat & Eat Organic Bowl Brown Rice,4,9,45026905 
1141,Apple And Pineapple,99,15,45088898 
1143,Kettle Corn Popcorn Chips,78,19,45044783 
1145,Imported Kalamata Olives in Vinegar Brine,110,13,45112600 
1146,Quality Kraut,110,13,45346090 
1149,Fresh Blue Agave Gold Tequila,124,5,45356857 
1150,"AFC Sushi Spicy Salmon Roll Prepared In Store, Ready To Eat",13,20,45201582 
1151,Sesame Teriyaki Sauce & Marinade,5,13,45286084 
1153,Coho Salmon Fillet,39,12,45254929 
1154,Pomegranate Blueberry Sparkling Water,115,7,45094023 
1155,Black Olive Walnut Bar,3,19,45202898 
1156,Semisweet Chocolate Super Cookie Chips,17,13,45159620 
1157,Wheat Sandwich Bread,112,3,45171897 
1158,Mango Chunks,116,1,45104858 
1160,Pinot Grigio,62,5,14113 
1161,Gourmet Cupcakes Filled With Sweet Vanilla Creme,8,3,45359683 
1162,Complete Skillet Meal For Two Chicken Parmigiana & Penne,38,1,45033843 
1164,Whole Bean Organic Kick Ass Coffee,26,7,45296108 
1166,Condensed Vegetable Beef Soup,69,15,45361868 
1167,2nd Foods Apple Peach Squash,92,18,03022 
1168,"White Wine Winemaker's Blend California, 2010",62,5,45118187 
1169,Duke Medium Roast Cold Brew Coffee Concentrate,26,7,45168759 
1170,Tricolor Penne,131,9,45206983 
1172,Organic Berry Fuel Energy Drink,64,7,45373921 
1175,Creamy Chicken Orzo with Mixed Vegetables,69,15,45011741 
1176,Garlic Texas Toast,58,1,45176370 
1177,Italian Style Seasoned Bread Crumbs,112,3,45342893 
1178,Key West Pink Shrimp,34,1,45167137 
1179,Polar Ice Sugar Free Gum,46,19,45250614 
1180,Mesquite Uncured Salame,96,20,45304936 
1181,Mini Watermelon,24,4,45163873 
1182,Chile Limón Flavored Potato Chips,107,19,19042 
1183,Organic Black Seedless Grapes,24,4,45264290 
1185,Energy Tropical Citrus Vitamin Water Drink,64,7,45294047 
1186,Original New Orleans Style Dirty Rice Mix,4,9,45051189 
1188,Indian Bites Samosa & Chutney Spiced Potato Pockets With Peas & Cilantro Chutney,129,1,45348017 
1190,Tequila Reposado with Glass,124,5,45066869 
1191,Country Brand Chili with Beans,59,15,45296159 
1192,100% Organic Simple Seed Mix,117,19,45145544 
1193,Lite Sliced Pears in Extra Light Syrup,99,15,45066319 
1194,Natural Artisan Water,115,7,45180561 
1199,YoTot Organic Raspberry Pear Yogurt,120,16,45012195 
1200,Vegetable Classics Vegetable Soup,69,15,45312221 
1202,Organic Whole Grain Oatmeal Cereal Baby Food,92,18,45176063 
1203,Crunchy Organic Dark Roasted Peanut Butter,88,13,45001997 
1205,Gourmet Nacho Cheddar Cheese Sauce,30,6,45067586 
1206,"Noodle Soup, Shin Cup, Gourmet Spicy",66,6,45064509 
1207,Garlic Primavera Risotto,4,9,45044588 
